35417440;Escola Campo Limpo I (EMEF);5767001;RUA PROFESSORA NINA STOCCO;JARDIM CATANDUVA
35418161;Escola Campo Limpo Ii (EMEF);5885680;ALGARD;CONJUNTO HABITACIONAL JARDIM SAO BENTO
35418213;Escola Campo Limpo Iii (EMEF);5887000;ANDORINHA-DOS-BEIRAIS;JARDIM DOM JOSE
35053442;Escola Campos Salles Pres (EMEF);4231030;RUA CAVALHEIRO FRONTINI;SAO JOAO CLIMACO
35924398;Escola Canaa (JI);5267000;EST CORONEL JOSE GLADIADOR;JARDIM CANAA
35037588;Escola Candido De Oliveira Prof;4883200;R LUIZ PINELLI;JD ALADIM
35000224;Escola Candido Goncalves Gomide Prof;2945100;R AVELINO ZANETTI;JD C PIRITUBA
35055530;Escola Candido Portinari (EMEF);5207050;RUA GUILHERME CORREIA DE MELO;PERUS
35904922;Escola Candido Procopio Ferreira De Camargo Prof;8474000;RUA SARA KUBITSHECK;CJ HAB C ALVES
35003426;Escola Canuto Do Val;1133020;AV DOUTOR ABRAAO RIBEIRO;BARRA FUNDA
35924404;Escola Capela Ii (JI);4945230;RUA FORTE DO SANTO ANTONIO;JARDIM RIO DOURO
35191224;Escola Capela Iv (JI);4941175;ESTRADA DA BARONESA;PARQUE BOLOGNE
35055612;Escola Capistrano De Abreu (EMEF);8190340;MANUEL MARTINS DE MELO;VILA ITAIM
35002136;Escola Caramuru;3460000;R REGO BARROS;JD VL FORMOSA
35923473;Escola Caran Apparecido Goncalves Prof;5842070;R GREGORIO ALLEGRI;JD CASABLANCA
35068809;Escola Carlos Augusto De Queiroz Rocha (EMEF);4426000;AVENIDA SANTO AFONSO;JARDIM MIRIAM
35036730;Escola Carlos Ayres Prof;4846010;AVENIDA DONA BELMIRA MARIN;PARQUE BRASIL
35046255;Escola Carlos Borba Prof;2990060;RUA JOANA PEDROSO DOS SANTOS;JD RODRIGO
35044436;Escola Carlos Cattony Prof;4870425;ESTRADA DO JACEGUAVA;BALNEARIO SAO JOSE
35055359;Escola Carlos Chagas (EMEF);3584000;AVENIDA OSVALDO VALLE CORDEIRO;JARDIM BRASILIA
35207861;Escola Carlos Correa Mascaro Prof (EMEF);8343320;SALVE A MOCIDADE;JARDIM DA CONQUISTA
35053806;Escola Carlos De Andrade Rizzini (EMEF);4747050;RUA OMAR CARDOSO;SANTO AMARO
35000905;Escola Carlos De Laet Prof;2410000;R ALBERTINA VIEIRA DA SILVA GORDO;VL AURORA
35036729;Escola Carlos De Moraes Andrade Prof;4846000;AV DONA BELMIRA MARIM;PARQUE BRASIL
35002124;Escola Carlos Escobar;3073050;R ADELINO DE ALMEIDA CASTILHO;TATUAPE
35433615;Escola Carlos Estevam Aldo Martins Prof;4255080;RUA SAO SILVESTRE;SAO JOAO CLIMACO
35037709;Escola Carlos Frederico Werneck Lacerda Jornalista;2976200;R CONCEICAO DO NORTE;VL ZATT
35002902;Escola Carlos Gomes;8011390;AV ANTONIO BERNARDO SILVESTRE;VL S SILVESTRE
35039251;Escola Carlos Henrique Liberalli Prof;8390255;RUA DONA MARIA FERRAZ DO AMARAL;JARDIM SAO FRANCISCO
35003840;Escola Carlos Maximiliano Pereira Dos Santos;5435040;R JERICO;VILA MADALENA
35055724;Escola Carlos Pasquale Prof (EMEF);8120000;AVENIDA BARAO DE ALAGOAS;ITAIM PAULISTA
35038179;Escola Carlos Pasquale Prof;4162000;R MARQUES DE LAGES;VL MORAES
35909166;Escola Carmelinda Marques Pereira Profa;8381660;RUA BORZEGUIM;JARDIM ALTO ALEGRE
35001296;Escola Carmosina Monteiro Vianna Profa;2210000;RUA ANTONIO PALMIERI;JARDIM BRASIL
35001909;Escola Carolina Augusta Da Costa Galvao Profa;3150020;R MARIA DAFFRE;QTA PAINEIRA
35041051;Escola Carolina Cintra Da Silveira Profa;5855300;R LUIS DA FONSECA GALVAO;PRQ M HELENA
35054318;Escola Carolina Renno Ribeiro De Oliveira Profa (EMEF);4931070;RUA JOAO FERREIRA DA SILVA;JARDIM SANTA MARGARIDA
35282376;Escola Casarao (EMEF);5662020;MAJOR JOSE MARIOTO FERREIRA;PARAISOPOLIS
35000978;Escola Casimiro De Abreu;2075030;RUA CORONEL JORDAO;VILA PAIVA
35054124;Escola Cassiano Ricardo (EMEF);4191140;RUA JOAO JOSE DA SILVA;VILA CARAGUATA
35040320;Escola Cassio Ciampolini Deputado;8235160;R GUAPEBA;VL VERDE
35001314;Escola Cassio Da Costa Vidigal;2321170;RUA MUNIZ FERREIRA;JARDIM JOAMAR
35417397;Escola Castor (EMEF);8340120;CASTOR;CIDADE SATELITE SANTA BARBARA
35000875;Escola Castro Alves;2432070;RUA FRANCISCO BRUNO;VILA MARIZA MAZZEI
35053053;Escola Castro Alves (EMEF);2874140;RUA AGENOR ALVES MEIRA;JARDIM DOS FRANCOS
35408360;Escola Caucasica (EMEF);3813240;CAUCASICA;JARDIM MATARAZZO
35053545;Escola Caxias Duque De De (EMEF);1514020;DOUTOR MARIO MARGARIDO;LIBERDADE
35419436;Escola Cdhu Encosta Norte (EMEF);8131325;VISCONDE DE GUEDES TEIXEIRA;ITAIM PAULISTA
35417051;Escola Cdhu Jardim Iguatemi (EMEF);8371410;DO PROGRESSO;JARDIM MARILU
35408608;Escola Cdhu Vila Conceicao (EMEF);8151300;AMPARO DA SERRA;PARQUE DOM JOAO NERI
35053296;Escola Cecilia Meireles (EMEF);3721090;FREI RICARDO DO PILAR;CANGAIBA
35090585;Escola Cecilia Moraes De Vasconcelos Profa (EMEF);2873250;ROMULO NALDI;CONJUNTO PROMORAR ESTRADA DA PARADA
35003864;Escola Ceciliano Jose Ennes Prof;4533050;R SALVADOR CARDOSO;I BIBI
35223165;Escola Celia Regina Lekevicius Consolin Profa (EMEF);2181190;GIUSEPPE MARINO;PARQUE NOVO MUNDO
35923795;Escola Celia Ribeiro Landim Profa;8142230;R LOURENCO FRANCO DO PRADO;JD NELIA
35053041;Escola Celso Leite Ribeiro Filho (EMEF);1321010;RUA HUMAITA;BELA VISTA
35036560;Escola Cesar Dacorso Filho Prof;8430540;R JOAO GOMES DE FARIAS;JD ETELVINA
35902627;Escola Cesar Donato Calabrez;8490000;R INACIO MONTEIRO;JD S PAULO
35037369;Escola Cesar Marengo;3382167;RUA JOAQUIM PEIXOTO;CHACARA BELENZINHO
35004078;Escola Cesar Martinez;4075000;AL IRAE;INDIANOPOLIS
35902524;Escola Cesar Yasigi Prof;5894440;R SORIANO DE ALBUQUERQUE;JD MACEDONIA
35298177;Escola Ceu Emef Agua Azul;8471000;DOS METALURGICOS;CIDADE TIRADENTES
35393277;Escola Ceu Emef Antonio Carlos Da Rocha Prof;3704000;CONDESSA ELISABETH DE ROBIANO;VILA MOREIRA
35056996;Escola Ceu Emef Butanta;5588001;AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;JARDIM ESMERALDA
35381111;Escola Ceu Emef Caminho Do Mar;4308000;ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;JABAQUARA
35072230;Escola Ceu Emef Candida Dora Pino Pretini Profa;8395320;CINIRA POLONIO;CONJUNTO PROMORAR RIO CLARO
35356736;Escola Ceu Emef Cantos Do Amanhecer;5856020;CANTOS DO AMANHECER;JARDIM ELEDY
35060331;Escola Ceu Emef Casa Blanca;5841160;JOAO DAMASCENO;VILA DAS BELEZAS
35246360;Escola Ceu Emef Cesar Arruda Castanho Dep;5570030;NAZIR MIGUEL;JARDIM PAULO VI
35057125;Escola Ceu Emef Cidade Dutra;4777000;INTERLAGOS;INTERLAGOS
35271111;Escola Ceu Emef Conceicao Aparecida De Jesus Profa;8225380;ERNESTO SOUZA CRUZ;CIDADE ANTONIO ESTEVAO DE CARVALHO
35298232;Escola Ceu Emef Feitico Da Vila;5879000;FEITICO DA VILA;CHACARA SANTA MARIA
35060562;Escola Ceu Emef Hermes Ferreira De Souza;5789000;CARLOS LACERDA;PIRAJUSSARA
35057332;Escola Ceu Emef Inacio Monteiro;8472721;RUA BARAO BARROSO DO AMAZONAS;COHAB INACIO MONTEIRO
35298268;Escola Ceu Emef Jacana;2274100;ANTONIO CESAR NETO;JACANA
35397477;Escola Ceu Emef Jaguare;5347010;KENKITI SHIMOMOTO;JAGUARE
35057551;Escola Ceu Emef Jambeiro;8430810;JOSE PINHEIRO BORGES;JARDIM MORENO
35249828;Escola Ceu Emef Jardim Da Conquista Ii;8341240;CURUMATIM;PARQUE BOA ESPERANCA
35249804;Escola Ceu Emef Jardim Eliana;4849503;MARIA MOASSAB BARBOUR;CANTINHO DO CEU
35356815;Escola Ceu Emef Jardim Paulistano;2814000;APARECIDA DO TABOADO;JARDIM PAULISTANO ZONA NORTE
35399700;Escola Ceu Emef Jose Saramago;5867380;DANIEL GRAN;JARDIM MODELO
35356852;Escola Ceu Emef Lajeado;8451420;MANUEL DA MOTA COUTINHO;LAJEADO
35242202;Escola Ceu Emef Manoel Vieira De Queiroz Filho;4890090;JOSE PEDRO DE BORBA;JARDIM NOVO PARELHEIROS
35397064;Escola Ceu Emef Maria Aparecida De Souza Campos Profa;3385150;SARGENTO CLAUDINER EVARISTO DIAS;PARQUE SANTO ANTONIO
35271160;Escola Ceu Emef Maria Clara Machado;8141290;DANIEL MULLER;CHACARA DONA OLIVIA
35057666;Escola Ceu Emef Meninos;4240110;RUA BARBINOS;SAO JOAO CLIMACO
35413012;Escola Ceu Emef Paraisopolis;5712040;DOUTOR JOSE AUGUSTO DE SOUZA E SILVA;JARDIM PARQUE MORUMBI
35397271;Escola Ceu Emef Parque Anhanguera;5267174;PEDRO JOSE DE LIMA;JARDIM ANHANGUERA
35396692;Escola Ceu Emef Parque Bristol;4177070;PROFESSOR ARTUR PRIMAVESI;PARQUE BRISTOL
35057836;Escola Ceu Emef Parque Sao Carlos;8062590;CLAREAR;JARDIM SAO CARLOS ZONA LESTE
35056716;Escola Ceu Emef Paulo Gomes Cardim Professor Dr;3572020;RUA OLGA FADEL ABARCA;JARDIM SANTA TERESINHA
35058002;Escola Ceu Emef Pera Marmelo;5185420;RUA PERA-MARMELO;JARDIM SANTA LUCRECIA
35058075;Escola Ceu Emef Perus;5203200;BERNARDO JOSE DE LORENA;VILA FANTON
35357030;Escola Ceu Emef Rosangela Rodrigues Vieira Profa;3819160;LUIZ IMPARATO;PARQUE CISPER
35357091;Escola Ceu Emef Sapopemba;3969000;MANUEL QUIRINO DE MATTOS;JARDIM SAPOPEMBA
35090591;Escola Ceu Emef Teotonio Vilela Sen;2876170;DANIEL CERRI;JARDIM PARANA
35058452;Escola Ceu Emef Tres Lagos;4853015;DO BARRO BRANCO;JARDIM NORONHA
35357121;Escola Ceu Emef Tres Pontes;8191330;CAPACHOS;JARDIM CELIA
35058185;Escola Ceu Emef Vila Atlantica;5160030;CORONEL JOSE VENANCIO DIAS;JARAGUA
35058212;Escola Ceu Emef Vila Curuca;8115000;MARECHAL TITO;ITAIM PAULISTA
35356612;Escola Ceu Emef Vila Do Sol;4962000;DOS FUNCIONARIOS PUBLICOS;VILA DO SOL
35298293;Escola Ceu Emef Vila Rubi;4823090;DOMINGOS TARROSO;VILA RUBI
35924775;Escola Chacara Das Corujas;4848060;R ASCANIO MEO;JARDIM PROGRESSO
35242263;Escola Chacara Sonho Azul (EMEF);4960020;AVENIDA JOSE ESTIMA FILHO;PARQUE SANTA BARBARA
35434292;Escola Chacara Tres Meninas;8090000;AVENIDA DOUTOR JOSE ARTUR NOVA;PARQUE PAULISTANO
35039123;Escola Charles De Gaulle;8140060;RUA ANTONIO JOAO MEDEIROS;JARDIM INA
35444133;Escola Chb Itaim Paulista A;8142004;RUA JOSE DE AMENABAR;JARDIM NELIA
35444121;Escola Chb Lageado B;8440520;RUA ISABELA;JARDIM LAJEADO
35039263;Escola Chibata Miyakoshi;3966020;R EDUARDO DE MARTINO;C S MATEUS
35068676;Escola Chico Falconi Pe (EMEF);8152110;BRILHO DO SOL;JARDIM BARTIRA
35000231;Escola Chiquinha Rodrigues;2867000;R CAIAPE;VL PENTEADO
35053399;Escola Chiquinha Rodrigues (EMEF);4616003;RUA PASCAL;CAMPO BELO
35902913;Escola Christiano Altenfelder Silva Dr;4859100;RUA JULIA MAMEIA;JD STA FE
35048719;Escola Cicero Canuto De Lima Pastor;5873190;R CIPOTUBA;MORRO DO INDIO
35003104;Escola Cidade De Hiroshima;8280590;R VENANCIO LISBOA;JD N S CARMO
35055426;Escola Cidade De Osaka (EMEF);8311080;AVENIDA BARONESA DE MURITIBA;PARQUE SAO RAFAEL
35434085;Escola Cidade Tiradentes Santa Etelvina Ii B (EMEF);8485460;ARROIO SARANDI;CONJUNTO HABITACIONAL SANTA ETELVINA III
35286448;Escola City Jaragua Iv (EMEF);2998260;RUA HENRIQUE SALVATORI;CONJUNTO CITY JARAGUA
35923679;Escola Clarice Seiko Ikeda Chagas;4814720;AV PAULO COSTA RIBEIRO BASTOS;SITIO PALMEIRAS
35005423;Escola Clarina Amaral Gurgel Profa;4852006;PC IRARA BRANCA;JD SHANGRILA
35201959;Escola Claudia Bartolomazi Profa (EMEF);8485440;RUA ARROIO ARAPONGA;SANTA ETELVINA II
35055013;Escola Claudio Manoel Da Costa (EMEF);8310000;RODOLFO PIRANI;JARDIM RODOLFO PIRANI
35924003;Escola Cleise Marisa Siqueira Profa;8150110;R PEDRO RODRIGUES;PRQ S RITA
35054324;Escola Clemente Pastore Prof (EMEF);4942080;RUA INACIO PARREIRAS NEVES;JARDIM NAKAMURA
35001910;Escola Clemente Quaglio Prof;3192100;R MANOEL ONHA;VL ORATORIO
35054938;Escola Cleomenes Campos (EMEF);3261040;RUA BARTOLOMEU CORREA BUENO;JARDIM TEREZA
35000255;Escola Clodomiro Carneiro;2809040;R MANOEL DE SOUZA AZEVEDO;SIT MRO GRANDE
35004085;Escola Clorinda Danti Profa;5340000;AV CORIFEU DE AZEVEDO MARQUES;VL LAGEADO
35925408;Escola Clorinda Tritto Giangiacomo Profa;5842070;R GREGORIO ALLEGRI;JD CASA BLANCA
35207822;Escola Clotilde Rosa Henriques Elias Profa (EMEF);8485475;RUA ARROIO CAMPO BOM;COHAB SANTA ETELVINA II B
35040997;Escola Clovis De Oliveira Professor Dr;5763450;R LIRA CEARENSE;JD S EFIGENIA
35906165;Escola Clovis Rene Calabrez Prof;8441100;R FREGUESIA DA CACHOEIRA;JD LAGEADO
35055402;Escola Coelho Neto (EMEF);8370030;RUA DIOGO GARCIA;PARQUE BOA ESPERANCA
35925251;Escola Cohab Aguia De Haia I;8223340;R BORJA CASTRO;C A E CARVALHO
35922912;Escola Cohab Inacio Monteiro Iii;8490000;R IGARAPE DA BELA AURORA;CJ HAB I MONTEIRO
35000528;Escola Colombo De Almeida Prof;2545060;R GRACIANO ALTIERI;C V ALTA
35925305;Escola Condominio Carioba Monte Verde;4851000;R PADRE HANS KLEIN;JARDIM MONTE VERDE
35925317;Escola Condominio Carioba Recanto Marisa;4851506;RUA QUATRO;JARDIM MONTE VERDE
35925159;Escola Condominio Vargem Grande Ii;4896360;RUA IPE ROXO;COLONIA
35002112;Escola Congonhas Do Campo Visconde De;3307005;R TUIUTI;TATUAPE
35419357;Escola Conj Habitacional Barro Branco Ii C (EMEF);8473591;ALFONSO ASTURARO;CONJUNTO HABITACIONAL BARRO BRANCO II
35921464;Escola Conjunto Habitacional Carraozinho;8340520;AVENIDA GONCALVES DA COSTA;JARDIM VILA CARRAO
35352573;Escola Conjunto Habitacional Carraozinho Iii;8344000;TRAVESSA SINHA MOCA;JARDIM DA CONQUISTA
35916766;Escola Conjunto Habitacional Itaquera Iv I;8257030;R AQUARELA DO BRASIL;CJ RES J BONIFACIO
35419394;Escola Conjunto Habitacional Sitio Conceicao Ii (EMEF);8473090;CONJUNTO SITIO CONCEICAO;CONJUNTO HABITACIONAL SITIO CONCEICAO
35389389;Escola Conjunto Habitacional Vila Nova Cachoeirinha (EMEF);2617140;JORNALISTA OCTAVIO RIBEIRO PENA BRANCA;VILA BELA VISTA ZONA NORTE
35415376;Escola Constelacao Do Indio (EMEF);4858140;CONSTELACAO DO INDIO;JARDIM CAMPINAS
35055300;Escola Correia De Mello Brig (EMEF);3577040;RUA GALEANDRA;JARDIM FERNANDES
35037096;Escola Cosme De Faria Major;8431191;R ANIBAL THOMAZ GOMES;JD N GUAIANAZES
35037680;Escola Crispim De Oliveira Prof;2816030;R JOAQUIM DE SOUSA BRITO;JD PAULISTANO
35300913;Escola Cristovao Colombo Classes Provisorias Do (INSTITUTO);4270001;R DOUTOR MARIO VICENTE;VL D PEDRO I
35002574;Escola Custodio Jose De Mello Almirante;3654010;R ALICANTE;VL GRANADA
35001235;Escola Cyrene De Oliveira Laet Dona;2278040;RUA ESTER ELISA;VILA NILO
35068780;Escola Cyro Albuquerque Dep (EMEF);5781310;RUA ROGERIO DE PAULA BRITO;JARDIM SAO JANUARIO
35037758;Escola Daily Resende Franca Prof;2452001;R MARIA CURUPAITI;VL ESTER
35281438;Escola Daisy Amadio Fujiwara Profa (EMEF);5565090;RUA AMARALINA;JARDIM ARPOADOR
35000292;Escola Dalila De Andrade Costa Profa;2878120;R ARROIO DO MEIO;JD V ALEGRE
35400075;Escola Dama Entre Rios Verdes (EMEF);8150040;FERNANDO FIGUEIREDO LINS;PARQUE SANTA RITA
35207962;Escola Damiao Frei (EMEF);4851340;DANIEL ALOMIA;JARDIM SIPRAMAR
35004558;Escola Dandolo Frediani Prof;4378300;AV SANTA CATARINA;VL MASCOTE
35004091;Escola Daniel Paulo Verano Pontes Prof;5364000;AV JOSE JOAQUIM SEABRA;RIO PEQUENO
35055335;Escola Danylo Jose Fernandes (EMEF);8280000;FRANCISCO MUNHOZ FILHO;CIDADE LIDER
35207755;Escola Darcy Ribeiro (EMEFM);8010100;DANIEL BERNARDO;SAO MIGUEL PAULISTA
35003001;Escola Dario De Queiroz Prof;8010440;R LUIS ATILIO ROSSI;C N OPERARIA
35902603;Escola Dario Monteiro De Brito Prof;8110750;R SALVADOR BALBINO DE MATOS;VL ITAIM
35915683;Escola Das Camelias (JI);8050390;R CANJICA;JD CAMELIAS
35925385;Escola Das Oliveiras Ii (JI);8111540;RUA VALDOMIRO GONZAGA SILVA;JARDIM DAS OLIVEIRAS
35001065;Escola David Eugenio Dos Santos Prof;2204001;RUA JOSE DE ALMEIDA;VILA MEDEIROS
35044386;Escola David Nasser Jornalista;5894430;R SEVERIANO CARDOSO;JD MACEDONIA
35044404;Escola David Zeiger;4858520;R SATELITE JAPETUS;JD M AMALIA
35004996;Escola Davina Aguiar Dias Profa;5863100;R FRANCISCO DE ABREU;JD IMBE
35046024;Escola De Aplicacao Da Faculdade De Educacao Da Usp;5508900;CIDADE UNIVERSITARIA;BUTANTA
35053909;Escola De Gaulle Gen (EMEF);5814190;RUA MOURISCA;JARDIM IBIRAPUERA
35003128;Escola Decio Ferraz Alvim Professor Dr;8330230;RUA EDMUNDO DA CUNHA;JARDIM ESTER
35004273;Escola Demosthenes Marques Prof;4253000;R ALENCAR ARARIPE;SACOMA
35053235;Escola Deodoro Da Fonseca Mal (EMEF);5517020;PRACA IMPRENSA PAULISTA;CAXINGUI
35003505;Escola Deodoro Marechal;1131000;R ITALIANOS, DOS;B RETIRO
35070178;Escola Derville Allegretti Prof (EMEFM);2011000;RUA VOLUNTARIOS DA PATRIA;SANTANA
35098565;Escola Dezoito Do Forte (EMEF);4937210;HAFIZ ABI CHEDID;VILA BOM JARDIM
35243607;Escola Dias Gomes (EMEF);8451550;RUA ALESSIO PRATI 42;VILA IOLANDA
35906542;Escola Dib Audi;5793280;R JANUARIO DA CUNHA BARBOSA;JD ELIZABETH
35037813;Escola Didio Da Silveira Baldy Prof;3270020;R SENADOR SARAZATE;VL TOLSTOI
35053521;Escola Dilermando Dias Dos Santos (EMEF);5305031;RUA PAULO FRANCO;VILA LEOPOLDINA
35911537;Escola Dilson Funaro Ministro;2678000;AVENIDA FRANCISCO MACHADO DA SILVA;JARDIM PERI
35003013;Escola Diogo De Faria Dr;8080000;R SANTA ROSA DE LIMA;PRQ PAULISTANO
35249312;Escola Dirce Genesio Dos Santos Profa (EMEF);8380200;RUA OSCAR MULLER;JARDIM IGUATEMI
35046036;Escola Dirce Pastore Donato Profa;2236020;RUA BOM JESUS DA CACHOEIRA;PARQUE EDU CHAVES
35559210;Escola Djekupe Amba Arandy;5161000;EST TURISTICA DO JARAGUA;VL JARAGUA
35923503;Escola Dogival Barros Gomes Prof;4433220;R ELISIO MENDES GAIA;JD S CARLOS
35925949;Escola Dom Agnelo Cardeal Rossi;4962020;RUA AMERICO TURINI;VILA DO SOL
35267971;Escola Dom Angelico (JI);8473175;RUA ALFONSE JOAILLER;CONJUNTO HABITACIONAL SITIO CONCEICAO
35095631;Escola Dom Ceu Emefingos Rubino Prof;3978520;RUA CLARA PETRELA;JARDIM SAO ROBERTO
35001582;Escola Domingos Faustino Sarmiento;3047000;R 21 DE ABRIL;BRAS
35004807;Escola Domingos Quirino Ferreira Cel;4311001;AV CAFE, DO;VL GUARANI
35245159;Escola Donato Susumu Kimura (EMEF);5869270;RICHARD BOYLE;JARDIM SAO JOSE
35005356;Escola Duarte Leopoldo E Silva Dom;4764001;AV DE PINEDO;SOCORRO
35041750;Escola Duglas Teixeira Monteiro Prof;5762230;RUA PROFESSOR OSCAR CAMPIGLIA;PRQ IPE
35004935;Escola Dulce Carneiro Profa;4401010;TV GRANDE MADRUGADA;VL MARARI
35000577;Escola Dulce Ferreira Boarin Profa;2563010;R DOUTOR FLEURY SILVEIRA;VL S MARIA
35039135;Escola Dulce Leite Da Silva Profa;8121080;R PAULO MARTINS GARRO;JD S LUIS
35037333;Escola Duque De De Caxias;3474020;R CORONEL JOAO DE OLIVEIRA MELO;VL ANTONIETA
35098474;Escola Eda Terezinha Chica Medeiros Profa (EMEF);5563120;RUA ENGENHEIRO HUGO TAKAHASHI;RAPOSO TAVARES
35916523;Escola Eder Bernardes Dos Santos Soldado Pm;8131300;R ARY CORDOVIL;I PAULISTA
35275013;Escola Edgard Carone (EMEF);5269060;RUA ELISA DINA;JARDIM BRITANIA
35053302;Escola Edgard Cavalheiro (EMEF);3714050;PORTO DA GLORIA;VILA MESQUITA
35037679;Escola Edgard Pimentel Rezende Prof;2834090;R JERONIMO SOUTO MAIOR;VL NINA
35004881;Escola Edmea Attab Profa;4414170;R OLIVERIO GIRONDO;VL CLARA
35003591;Escola Edmundo De Carvalho Dr;5042010;R TIBERIO;A BRANCA
35906955;Escola Edson Luiz Ribeiro Luzia Prof;8240305;R VITOR JOSE DE CASTRO;JD NORMA
35054422;Escola Edson Rodrigues (EMEF);2256090;RUA PHILADELFO GOUVEIA NETO;VILA CONSTANCA
35038106;Escola Eduardo Carlos Pereira;3911000;AV INCONFIDENCIA MINEIRA;VL RICA
35046048;Escola Eduardo Gomes Brigadeiro;3463070;R LEONCIO DA COSTA VIEIRA;JD PIQUEROBY
35901684;Escola Eduardo Gomes Brigadeiro Cohab;2815000;R JOAO AMADO COUTINHO;CJ RES E T LEITE
35055360;Escola Eduardo Prado (EMEF);3583170;RUA BENTO TEIXEIRA;JARDIM BRASILIA
35001478;Escola Eduardo Prado;3025000;R ALMIRANTE BARROSO;BRAS
35092794;Escola Educandario Dom Duarte Anexa Ao (EMEF);5564200;ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;JARDIM ESMERALDA
35053570;Escola Elias De Siqueira Cavalcanti Dr (EMEF);2727000;RUA SANTA ANGELA;VILA PALMEIRAS
35078773;Escola Elias Shammass (EMEF);8473020;DO PAI NOSSO;CONJUNTO HABITACIONAL SITIO CONCEICAO
35924748;Escola Elisio Teixeira Leite Iii;2810000;AV ELISIO TEIXEIRA LEITE;PARADA DE TAIPAS
35054252;Escola Eliza Rachel Macedo De Souza Profa (EMEF);4858580;RUA CONSTELACAO DO ERIDANO;JARDIM CAMPINAS
35003050;Escola Eliza Raquel Macedo De Souza Profa;8440400;R DARCI MANO;VL ODETE
35072503;Escola Elizabeth Aparecida Simoes Mesquita Profa;2844130;AVENIDA JOSE DA NATIVIDADE SALDANHA;VILA PENTEADO
35039408;Escola Elyo Ferreira De Castro Prof;4914060;R BACIO DE FILICAIA;PQ.FIGUEIRA GRANDE
35902585;Escola Elyseu Simoes Machado Prof;8223250;R ACAUA;C A E CARVALHO
35068810;Escola Elza Maia Costa Freire Profa (EMEF);4405190;RUA DO ESPIGAO;CIDADE ADEMAR
35037382;Escola Elza Saraiva Monteiro Profa;2650000;AV DONA MARIANA CALIGIORI RONCHETTI;JD PERI
35923497;Escola Emanoel Alves De Araujo Artista Plastico;4475350;R PAULINO ALVES ESCUDEIRO;JD STA LUCIA DO GUACURI
35003062;Escola Emilia De Paiva Meira Profa;8210170;R PORTO XAVIER;VL CARMOSINA
35003657;Escola Emiliano Augusto Cavalcanti De Albuquerque E Melo;5458001;AV DIOGENES RIBEIRO DE LIMA;AT PINHEIROS
35053028;Escola Emiliano Di Cavalcanti (EMEF);3350010;RUA ALMIRANTE ALEXANDRINO;VILA INVERNADA
35055025;Escola Emilio Ribas (EMEF);3272000;RUA JOSE JOAQUIM;JARDIM AMARO
35041774;Escola Emilio Warwick Kerr Pastor;4845270;R WALTER SGARBI;JD REIMBERG
35048628;Escola Emir Macedo Nogueira Jornalista Prof;3983090;R IACAPE;PRQ S MADALENA
35004121;Escola Emygidio De Barros Prof;5359000;AV NOSSA SENHORA DA ASSUNCAO;VL BUTANTA
35054434;Escola Eneas Carvalho De Aguiar (EMEF);2139020;RUA FRANCISCO FRANCO MACHADO;VILA SABRINA
35004133;Escola Ennio Voss Prof;4559002;AV PORTUGAL;B PAULISTA
35271068;Escola Enzo Antonio Silvestrin Prof (EMEF);2984090;ESTRADA DO CONGO;JARDIM PIRITUBA
35055712;Escola Epitacio Pessoa Pres (EMEF);8070280;LIBERO ANCONA LOPES;PARQUE CRUZEIRO DO SUL
35002100;Escola Erasmo Braga;3081030;R MARIA EUGENIA;TATUAPE
35004716;Escola Erico De Abreu Sodre;4139070;R PROFESSORA LUDOVINA CREDIDIO PEIXOTO;CHACARA INGLESA
35053612;Escola Erico Verissimo (EMEF);2967050;RAFAEL ALVES;VILA MARINA
35000267;Escola Ermano Marchetti;5141010;R PEDRO MARIGLIANI;CH INGLESA
35002835;Escola Ermelino Matarazzo;3810110;AV ABEL TAVARES;JD BELEM
35200001;Escola Ernani Silva Bruno (EMEF);2860080;RUA INTERATIVA;TAIPAS
35037084;Escola Ernestina Del Buono Trama Profa;8460365;R FELICIANO DE MENDONCA;GUAIANASES
35005332;Escola Ernestino Lopes Da Silva Prof;4892190;RUA MIGUEL ROCUMBACK;COLONIA PAULISTA
35062807;Escola Ernesto De Moraes Leme Prof (EMEF);5185400;RUA VALE DAS FLORES;JARDIM SANTA LUCRECIA
35041798;Escola Erodice Pontes De Queiroz Rev;4884000;RUA AMARO ALVES DO ROSARIO;PARELHEIROS
35054501;Escola Esmeralda Salles Pereira Ramos Profa (EMEF);2350002;RUA MARIA AMALIA LOPES AZEVEDO;JARDIM YARA
35438042;Escola Esperanca (JI);4930055;RUA CATALDO PARRILHA;JARDIM SANTA MARGARIDA
35053247;Escola Espiridiao Rosas Mal (EMEF);5338080;GUIMARAES ROSA;VILA LAGEADO
35445502;Escola Estacao Jaragua (EMEF);2994060;JOAO AIRES;JARDIM BANDEIRANTES ZONA NORTE
35002860;Escola Estela Borges Morato;8081180;R TUJUMIRIM;JD HELENA
35002483;Escola Esther Frankel Sampaio;3610000;TUJUBA;P FRANCA
35046361;Escola Esther Garcia Profa;4856070;ANTONIO CARLOS B DOS SANTOS;JARDIM MYRNA
35906530;Escola Etelvina De Goes Marcucci Profa;5712070;R JOSE CARLOS DE TOLEDO PIZA;JD PRQ MORUMBI
